timestamp,raw_signal,temperature_c,pressure_hpa,relative_humidity
2025-01-01T00:00:00,255.87636158198285,6.2742453717789886,1011.7856571225904,90.37502491657322
2025-01-01T01:00:00,248.85467588934756,5.369837670057462,1013.798887075555,88.52643337778876
2025-01-01T02:00:00,240.11698475485775,7.747742418190303,1016.1900952669868,81.2266338383517
2025-01-01T03:00:00,249.14972538117763,9.098296833432215,1015.1138308374392,87.93588131318445
2025-01-01T04:00:00,238.54566446825905,8.012344409328662,1014.7276327747228,77.64993579822999
2025-01-01T05:00:00,232.79244339616795,10.350946020999515,1015.7503119847264,69.53971754606312
2025-01-01T06:00:00,223.58247373124837,13.515594043971925,1014.632205386345,67.29955944087332
2025-01-01T07:00:00,214.38372028632807,14.99298926379296,1015.8107778567012,63.00268101986601
2025-01-01T08:00:00,213.358010880699,17.015438272185765,1016.3756984242144,62.67235872570124
2025-01-01T09:00:00,204.86972712563767,17.776510245008907,1016.5253270057124,58.018369293141056
2025-01-01T10:00:00,204.68123465962452,20.51124984772713,1017.410328480772,55.09863573310184
2025-01-01T11:00:00,205.630630234101,21.18129916968506,1017.360097118902,56.74492112490949
2025-01-01T12:00:00,204.04009414364225,20.8404183582167,1017.8389733609488,55.17740111431558
2025-01-01T13:00:00,206.9460101887636,21.61708140118622,1017.1311312543812,55.6588225568609
2025-01-01T14:00:00,210.550491545722,20.382936234517917,1018.4722114644036,57.66536134833889
2025-01-01T15:00:00,213.29401744169428,18.13404198943853,1019.2030308545724,61.0635200469194
2025-01-01T16:00:00,203.5066168055629,17.845851810188773,1017.5904034138764,55.019004196962
2025-01-01T17:00:00,222.3635537088574,15.01761530900385,1017.8419977795828,65.18491006326082
2025-01-01T18:00:00,220.5385698511351,14.912886914522266,1019.5789318294904,63.18776023364901
2025-01-01T19:00:00,234.3443543405976,12.317450704695348,1018.6765737108392,75.29741620514967
2025-01-01T20:00:00,241.54293550369664,10.557934800796922,1019.945502857408,79.20258004722183
2025-01-01T21:00:00,245.612989686121,8.710208147866405,1018.7906329588052,86.34128537563248
2025-01-01T22:00:00,309.9439842464721,9.357602747609246,1020.2414097768724,89.47745066687142
2025-01-01T23:00:00,248.76253678285613,7.463791783776416,1019.4219400165084,87.66090889240299
2025-01-02T00:00:00,251.182044497065,7.021801628495657,1019.601936751619,85.70641449071319
2025-01-02T01:00:00,248.15498725598772,7.3698750241171185,1020.5917536979704,88.49886641172019
2025-01-02T02:00:00,243.04506293840424,8.904130234275733,1019.302269076665,83.17244148948967
2025-01-02T03:00:00,246.43951317448057,9.903255748232752,1018.9393902635792,82.22670807929566
2025-01-02T04:00:00,240.74034936716757,11.43030507724838,1019.3103279845836,82.07079936383747
2025-01-02T05:00:00,232.18122077295197,13.167413295297749,1019.950496754284,72.47123883132137
2025-01-02T06:00:00,227.360273154163,16.54922680300777,1018.5307208872882,72.74335387514748
2025-01-02T07:00:00,222.48609247459072,16.09577186153745,1020.049220136062,67.7903347745109
2025-01-02T08:00:00,214.50133838969356,17.714554291395185,1019.1854812165776,57.86951438274925
2025-01-02T09:00:00,212.68889663981903,18.9163420074378,1020.309199790815,60.98723992489885
2025-01-02T10:00:00,202.9596752315485,21.336590357224072,1017.7564676763042,57.206480582407565
2025-01-02T11:00:00,200.16762564898264,22.5162223347926,1018.7923549088398,53.30096227742372
2025-01-02T12:00:00,200.55202022144005,21.65231753003789,1018.0569218116073,49.57455148461544
2025-01-02T13:00:00,201.32782619753164,20.77395960657712,1018.537842292938,49.689309749174136
2025-01-02T14:00:00,200.3605151343369,20.10004021957419,1019.1528758859904,52.38464405764627
2025-01-02T15:00:00,208.00779824833745,20.323962955155903,1018.702250480449,58.736003713114926
2025-01-02T16:00:00,208.0688855808071,18.963895589009223,1018.4838154192192,56.87929550138598
2025-01-02T17:00:00,219.01283713789164,17.099313425811435,1018.3689094817036,65.71918675930914
2025-01-02T18:00:00,218.46907565190216,14.201041263440176,1018.4280132887128,64.10328666683232
2025-01-02T19:00:00,228.6977100724569,13.195953143661525,1017.3716036043188,71.99470094079707
2025-01-02T20:00:00,235.31884792138163,11.39998406315278,1018.3514718746848,77.05053978333562
2025-01-02T21:00:00,321.1066803156225,10.035754246558117,1018.0873625536708,88.60166701589688
2025-01-02T22:00:00,241.50165014444343,9.502003560867534,1017.64815532365,77.77941627085787
2025-01-02T23:00:00,251.790420407113,8.208374861693656,1017.5122705573168,89.30384481544584
2025-01-03T00:00:00,247.09526287391876,8.365892448691987,1017.0638459724396,85.10794637352197
2025-01-03T01:00:00,248.8654225950901,8.038006865836847,1018.004827907049,85.29496574867751
2025-01-03T02:00:00,243.01753257705312,8.918060682744969,1016.234205558711,82.42279305240054
2025-01-03T03:00:00,239.1344143141216,10.317401929503916,1015.7868080784654,80.71412094001342
2025-01-03T04:00:00,234.6102843290752,9.864132509689467,1015.1733418832478,74.94929096210579
2025-01-03T05:00:00,233.6396286407522,12.55037465012674,1014.670491965716,76.32673317801421
2025-01-03T06:00:00,219.9948312518136,14.19840857336084,1014.2082175123602,65.09065680402682
2025-01-03T07:00:00,222.1004185485984,15.828150960606932,1014.1382719846988,66.10231100985175
2025-01-03T08:00:00,211.2586125764977,17.811217700707974,1014.3876632289396,55.635880989860304
2025-01-03T09:00:00,201.33223825921672,20.819298207027696,1014.3443105235818,54.01207281419548
2025-01-03T10:00:00,199.9664413598293,19.770159616135945,1013.8165600163316,47.623130062241096
2025-01-03T11:00:00,200.1988955767208,22.08120730673581,1012.9134788384982,51.12419846127157
2025-01-03T12:00:00,206.5039777920008,19.89271387398823,1013.7470608337388,53.8666841905708
2025-01-03T13:00:00,200.05855077789388,20.82443335869809,1013.3019350762906,48.9753125995537
2025-01-03T14:00:00,198.2832974847006,20.528148954379265,1012.340694958152,50.11518600371824
2025-01-03T15:00:00,198.94056086003792,19.750139772664973,1011.6650475597456,49.46672321864154
2025-01-03T16:00:00,209.5107217787634,18.36441484980123,1012.1780112667444,55.95040718987926
2025-01-03T17:00:00,212.77586146943827,16.699863167698197,1011.600937623415,55.14490484261041
2025-01-03T18:00:00,215.10361737939988,13.808429078322128,1010.1349629919382,61.79384250344703
2025-01-03T19:00:00,230.79726278241367,11.841026404916551,1010.7852325655856,70.05471000725423
2025-01-03T20:00:00,240.69296627429668,11.28615439764596,1010.706087267539,77.85269242924466
2025-01-03T21:00:00,248.59782684590533,8.83573637702832,1009.5891869676924,86.46747689383696
2025-01-03T22:00:00,243.71111772194013,6.689704482504802,1010.0554160826604,77.16542147247006
2025-01-03T23:00:00,249.84027492160885,6.059644254264902,1008.615697918693,85.82544282568051
2025-01-04T00:00:00,247.81475553451256,5.953483673010155,1010.289680430823,82.1230654305493
2025-01-04T01:00:00,240.9587054303219,7.405769529400444,1009.9576299660728,80.05390079839194
2025-01-04T02:00:00,239.218582681384,7.723619179831948,1008.6471406383272,80.29560618685852
2025-01-04T03:00:00,240.89112623354285,9.26619166187446,1008.8289393587525,76.19729506425286
2025-01-04T04:00:00,232.895014620641,9.646031932236747,1006.6496044059325,72.75108751420221
2025-01-04T05:00:00,226.03789003742284,11.796826687435937,1007.3011436782618,66.7447755518597
2025-01-04T06:00:00,214.09313648116063,13.963569035691968,1007.6915549088304,58.79446125389834
2025-01-04T07:00:00,208.299365148558,14.867962322862676,1006.9464297450234,53.8036926439831
2025-01-04T08:00:00,211.87928213908424,17.179373792918785,1008.0103317339384,57.3158676572548
2025-01-04T09:00:00,203.79055060816577,17.5555501783318,1008.7357647628976,50.46830470980302
2025-01-04T10:00:00,201.01784719727692,18.86994353303807,1006.355927367144,8.0
2025-01-04T11:00:00,200.87075911914627,19.485220829122365,1006.4501187698488,46.93767734140802
2025-01-04T12:00:00,203.258054856822,18.923744318969863,1007.073175709114,49.05410654133579
2025-01-04T13:00:00,200.2632558699604,20.132451867033115,1007.9237030875884,47.430789534908016
2025-01-04T14:00:00,203.72836499857053,18.50520155185306,1005.8436279667446,46.15532807921474
2025-01-04T15:00:00,207.5771596433986,17.7594561181748,1006.7930171226482,55.40421080073872
2025-01-04T16:00:00,215.55925667152144,16.664395913898208,1007.829219695584,60.124606859056506
2025-01-04T17:00:00,220.32078990984465,14.878970481251349,1005.3500550651122,60.39839704641874
2025-01-04T18:00:00,228.2421631917649,13.198308916954142,,66.45060986527893
2025-01-04T19:00:00,230.2544832718955,10.633755467039338,1006.1631324462368,71.7705209066082
2025-01-04T20:00:00,238.4765135399076,8.588472205220635,1006.0967050302892,75.46559549701593
2025-01-04T21:00:00,245.15994148734,7.384003830359109,1007.0478853147348,77.1725010573413
2025-01-04T22:00:00,,4.761607339087194,1006.6825858042496,79.81666704491816
